Country,State/Providence/Region,City,Postal Code,Number of Registrations,
United States,MD,Baltimore,21244,2,
United States,MD,Baltimore,21251,2,
United States,MD,Baltimore,21278,2,
United States,MD,Baltimore,21286,3,
United States,MD,Barclay,21607,1,
United States,MD,Bel Air,21014,44,
United States,MD,Bel Air,21015,29,
United States,MD,Bel Alton,20611,1,
United States,MD,Belcamp,21017,25,
United States,MD,Beltsville,20705,26,
United States,MD,Berlin,21811,33,
United States,MD,Berwyn Heights,20740,2,
United States,MD,Bethesda,20814,30,
United States,MD,Bethesda,20816,11,
United States,MD,Bethesda,20817,34,
United States,MD,Bishopville,21813,3,
United States,MD,Bladensburg,20710,1,
United States,MD,Boonsboro,21713,8,
United States,MD,Bowie,20715,35,
United States,MD,BOWIE,20716,24,
United States,MD,Bowie,20720,21,
United States,MD,Bowie,20721,15,
United States,MD,Boyds,20841,18,
United States,MD,Brandywine,20613,12,
United States,MD,Brinklow,20862,1,
United States,MD,Brookeville,20833,21,
United States,MD,Brooklyn,21225,2,
United States,MD,Broomes Island,20615,3,
United States,MD,Brunswick,21716,11,
United States,MD,Brunswick,21758,2,
United States,MD,Bryans Road,20616,4,
United States,MD,Buckeystown,21717,1,
United States,MD,burtonsville,20866,15,
United States,MD,Cabin John,20818,6,
United States,MD,California,20619,55,
United States,MD,Callaway,20620,2,
United States,MD,Cambridge,21613,21,
United States,MD,CAMP SPRINGS,20746,3,
United States,MD,Capitol Heights,20743,14,
United States,MD,Catonsville,21228,26,
United States,MD,Centreville,21617,15,
United States,MD,Chaptico,20621,1,
United States,MD,Charlotte :Hall,20622,1,
United States,MD,Charlotte hall,20622,2,
United States,MD,Chase,21027,1,
United States,MD,Cheltenham,20623,1,
United States,MD,Chesapeake Beach,20732,13,
United States,MD,Chesapeake City,21915,2,
United States,MD,Chester,21619,4,
United States,MD,Chestertown,21620,11,
United States,MD,Chestnut Hill Cove,21226,1,
United States,MD,Cheverly,20785,4,
United States,MD,Chevy Chase,20815,5,
United States,MD,Church Creek,21622,2,
United States,MD,Church Hill,21623,1,
United States,MD,Churchton,20733,2,
United States,MD,Churchville,21028,4,
United States,MD,Claiborne,21624,1,
United States,MD,Clarksburg,20871,64,
United States,MD,Clarksville,21029,18,
United States,MD,Clear Spring,21722,3,
United States,MD,Clinton,20735,14,
United States,MD,Cobb Island,20625,2,
United States,MD,cockeysville,21030,26,
United States,MD,College Park,20740,28,
United States,MD,College Park,20742,6,
United States,MD,Colora,21917,4,
United States,MD,Coltons Point,20626,1,
United States,MD,Columbia,21044,61,
United States,MD,Columbia,21045,49,
United States,MD,Columbia,21046,27,
United States,MD,Conowingo,21918,3,
United States,MD,Cordova,21625,2,
United States,MD,Corriganville,21524,1,
United States,MD,Cresaptown,21502,1,
United States,MD,Crisfield,21817,1,
United States,MD,Crofton,21114,28,
United States,MD,Crofton,21124,1,
United States,MD,Crownsville,21032,13,
United States,MD,Cumberland,21502,20,
United States,MD,Damascus,20872,16,
United States,MD,Darlington,21034,1,
United States,MD,Darnestown,20874,1,
United States,MD,Davidsonville,21035,17,
United States,MD,Deale,20751,1,
United States,MD,Delmar,21875,11,
United States,MD,Denton,21629,8,
United States,MD,Derwood,20855,14,
United States,MD,Dickerson,20842,1,
United States,MD,District Heights,20747,7,
United States,MD,Dundalk,21222,16,
United States,MD,Dunkirk,20754,11,
United States,MD,Earleville,21919,1,
United States,MD,East New Market,21631,2,
United States,MD,Easton,21601,38,
United States,MD,EASTON,21625,1,
United States,MD,Eden,21822,1,
United States,MD,Edgewater,21037,32,
United States,MD,Edgewood,21040,12,
United States,MD,Eldersburg,21784,13,
United States,MD,Elkridge,21075,26,
United States,MD,Elkton,21921,44,
United States,MD,Ellicott City,21042,47,
United States,MD,Ellicott City,21043,75,
United States,MD,Emmitsburg,21727,4,
United States,MD,ESSEX,21221,37,
United States,MD,Fairplay,21733,3,
United States,MD,Fallston,21047,13,
United States,MD,Faulkner,20632,1,
United States,MD,Federalsburg,21632,4,
United States,MD,Finksburg,21048,28,
United States,MD,Flintstone,21530,2,
United States,MD,Forest Hill,21050,38,
United States,MD,Fort George G Meade,20755,2,
United States,MD,Fort Meade,20755,3,
United States,MD,FORT WASHINGTON,20744,33,
United States,MD,Fort Washington,20749,2,
United States,MD,Frederick,21701,70,
United States,MD,Frederick,21702,57,
United States,MD,Frederick,21703,47,
United States,MD,Frederick,21704,35,
United States,MD,FREELAND,21053,1,
United States,MD,Friendsville,21531,4,
United States,MD,Frostburg,21532,8,
United States,MD,Fruitland,21826,3,
United States,MD,Ft Washington,20744,2,
United States,MD,Fulton,20759,7,
United States,MD,Gaithersburg,20877,28,
United States,MD,Gaithersburg,20878,78,
United States,MD,Gaithersburg,20879,16,
United States,MD,Gaithersburg,20882,6,
United States,MD,Gaithersburg,20886,7,
United States,MD,Gaithersburg,20899,11,
United States,MD,Galena,21635,5,
United States,MD,Gambrills,21054,22,
United States,MD,Garrett Park,20896,1,
United States,MD,Germantown,20874,48,
United States,MD,Germantown,20876,28,
United States,MD,Gibson Island,21056,1,
United States,MD,Girdletree,21829,3,
United States,MD,Glen Arm,21057,3,
United States,MD,Glen Burnie,21060,39,
United States,MD,Glen Burnie,21061,27,
United States,MD,Glenarden,20706,1,
United States,MD,Glenarden,20774,1,
United States,MD,Glenelg,21737,1,
United States,MD,Glenn Dale,20769,3,
United States,MD,Glenwood,21738,3,
United States,MD,GOLDSBORO,21636,1,
United States,MD,"Goldsboro, MD US",21636,1,
United States,MD,Grantsville,21536,9,
United States,MD,Grasonville,21638,5,
United States,MD,Great Mills,20634,22,
United States,MD,Greenbelt,20770,17,
United States,MD,Greensboro,21639,1,
United States,MD,Gwynn Oak,21207,7,
United States,MD,Hagerstown,21740,52,
United States,MD,Hagerstown,21742,30,
United States,MD,Halethorpe,21227,12,
United States,MD,HAMPSTEAD,21074,18,
United States,MD,Hancock,21750,3,
United States,MD,Hanover,21076,21,
United States,MD,Harmans,21077,2,
United States,MD,Harwood,20776,1,
United States,MD,Havre de Grace,21078,21,
United States,MD,Hebron,21830,1,
United States,MD,HENDERSON,21640,3,
United States,MD,highland,20777,2,
United States,MD,Hollywood,20636,33,
United States,MD,Hughesville,20637,14,
United States,MD,Hunt Valley,21030,45,
United States,MD,Hunt Valley,21031,11,
United States,MD,Huntingtown,20639,12,
United States,MD,Hurlock,21643,4,
United States,MD,HVRE DE GRACE,21078,1,
United States,MD,Hyattsville,20781,2,
United States,MD,Hyattsville,20782,6,
United States,MD,Hyattsville,20783,10,
United States,MD,Hyattsville,20784,3,
United States,MD,Hyattsville,20785,6,
United States,MD,Idlewylde,21239,3,
United States,MD,Ijamsville,21754,8,
United States,MD,Indian Head,20640,2,
United States,MD,Jarrettsville,21084,4,
United States,MD,JB Andrews,20762,1,
United States,MD,Jefferson,21755,5,
United States,MD,Jessup,20794,12,
United States,MD,Joppa,21085,9,
United States,MD,Keedysville,21756,6,
United States,MD,Kensington,20895,35,
United States,MD,Keymar,21757,4,
United States,MD,Kingsville,21087,7,
United States,MD,Knoxville,21758,5,
United States,MD,La Plata,20646,34,
United States,MD,Lake Shore,21122,1,
United States,MD,Landover,20785,8,
United States,MD,Lanham,20706,24,
United States,MD,Largo,20774,1,
United States,MD,Laurel,20707,26,
United States,MD,Laurel,20708,15,
United States,MD,Laurel,20723,210,
United States,MD,Laurel,20724,20,
United States,MD,Lavale,21502,5,
United States,MD,Laytonsville,20882,4,
United States,MD,Leonardtown,20650,40,
United States,MD,Lexington Park,20653,35,
United States,MD,Lineboro,21102,1,
United States,MD,Linthicum,21090,13,
United States,MD,Linthicum Heights,21090,2,
United States,MD,"LINTHICUM HEIGHTS, MD",21090,1,
United States,MD,Lothian,20711,12,
United States,MD,Lusby,20657,32,
United States,MD,Lutherville,21093,19,
United States,MD,Lutherville Timonium,21093,12,
United States,MD,Manchester,21102,17,
United States,MD,Mardela Springs,21837,1,
United States,MD,Marriottsville,21104,4,
United States,MD,Marydel,21649,4,
United States,MD,Mc Henry,21541,4,
United States,MD,McHenry,21541,2,
United States,MD,Mechanicsville,20659,15,
United States,MD,Middle River,21220,33,
United States,MD,Middletown,21769,15,
United States,MD,Millersville,21108,35,
United States,MD,Mitchellville,20721,4,
United States,MD,Monkton,21111,7,
United States,MD,Monrovia,21770,8,
United States,MD,Montgomery Village,20886,16,
United States,MD,Mount Airy,21771,49,
United States,MD,Mount Rainier,20712,4,
United States,MD,"Mount Rainier, MD",20712,1,
United States,MD,Mountain Lake Park,21550,3,
United States,MD,Mt. Airy,21771,1,
United States,MD,Myersville,21773,10,
United States,MD,NEW CARROLLTON,20784,3,
United States,MD,New Market,21774,21,
United States,MD,New Windsor,21776,8,
United States,MD,Newburg,20664,8,
United States,MD,North Beach,20714,1,
United States,MD,North Bethesda,20852,11,
United States,MD,North East,21901,16,
United States,MD,North Potomac,20878,10,
United States,MD,Nottingham,21236,19,
United States,MD,Oakland,21550,11,
United States,MD,Ocean City,21842,21,
United States,MD,Ocean Pines,21811,2,
United States,MD,Odenton,21113,40,
United States,MD,OLNEY,20832,20,
United States,MD,Owings,20736,14,
United States,MD,Owings Mills,21117,53,
United States,MD,Oxon Hill,20745,9,
United States,MD,Parkton,21120,3,
United States,MD,Parkville,21234,27,
United States,MD,Parsonsburg,21849,3,
United States,MD,Pasadena,21122,60,
United States,MD,Perry Hall,21128,13,
United States,MD,Perry Point,21902,1,
United States,MD,Perryville,21903,15,
United States,MD,Phoenix,21131,10,
United States,MD,Pikesville,21207,1,
United States,MD,Pikesville,21208,14,
United States,MD,Pittsville,21850,7,
United States,MD,Pocomoke City,21851,7,
United States,MD,Point of Rocks,21777,6,
United States,MD,Pomfret,20675,5,
United States,MD,Poolesville,20837,19,
United States,MD,Port Deposit,21904,3,
United States,MD,Port Tobacco,20677,2,
United States,MD,Potomac,20850,1,
United States,MD,POTOMAC,20854,44,
United States,MD,Prince Frederick,20678,39,
United States,MD,prince george,20710,1,
United States,MD,Princess Anne,21853,3,
United States,MD,Pylesville,21132,1,
United States,MD,Quantico,21856,1,
United States,MD,Queen Anne,21657,3,
United States,MD,Queenstown,21658,3,
United States,MD,Randallstown,21133,7,
United States,MD,Reisterstown,21136,42,
United States,MD,Ridge,20680,3,
United States,MD,Ridgely,21660,3,
United States,MD,Rising Sun,21911,11,
United States,MD,Riva,21140,3,
United States,MD,Riverdale,20737,11,
United States,MD,Riverdale Park,20737,5,
United States,MD,Rock Hall,21661,1,
United States,MD,Rockville,20850,44,
United States,MD,Rockville,20851,8,
United States,MD,Rockville,20852,29,
United States,MD,Rockville,20853,21,
United States,MD,rockville,20854,3,
United States,MD,Rockville,20855,8,
United States,MD,Rohrersville,21779,1,
United States,MD,Rosedale,21237,11,
United States,MD,Sabillasville,21780,2,
United States,MD,Saint Leonard,20685,4,
United States,MD,Saint Michaels,21663,1,
United States,MD,Salisbury,21801,49,
United States,MD,Salisbury,21804,48,
United States,MD,Sandy Spring,20860,1,
United States,MD,Savage,20763,3,
United States,MD,Scotland,20687,3,
United States,MD,Seat Pleasant,20743,1,
United States,MD,Severn,21144,36,
United States,MD,Severna Park,21146,31,
United States,MD,Shady Side,20764,5,
United States,MD,Sharpsburg,21782,14,
United States,MD,Sherwood Forest,21405,1,
United States,MD,Silver Spring,20901,8,
United States,MD,Silver Spring,20902,22,
United States,MD,Silver Spring,20903,16,
United States,MD,silver spring,20904,23,
United States,MD,Silver Spring,20905,15,
United States,MD,Silver Spring,20906,26,
United States,MD,Silver Spring,20910,37,
United States,MD,Smithsburg,21783,15,
United States,MD,Snow Hill,21863,1,
United States,MD,Solomons,20688,1,
United States,MD,Sparks,21152,3,
United States,MD,Sparks Glencoe,21152,1,
United States,MD,Springdale,20774,1,
United States,MD,St Marys City,20686,1,
United States,MD,St Michaels,21663,1,
United States,MD,Stevensville,21666,23,
United States,MD,Still Pond,21667,1,
United States,MD,stockton,21864,3,
United States,MD,Street,21154,3,
United States,MD,Sudlersville,21668,3,
United States,MD,Suitland,20746,7,
United States,MD,Swanton,21561,1,
United States,MD,Sykesville,21784,36,
United States,MD,Takoma Park,20912,13,
United States,MD,Tall Timbers,20690,1,
United States,MD,Taneytown,21787,5,
United States,MD,TEMPLE HILLS,20748,6,
United States,MD,Thurmont,21788,5,
United States,MD,Tilghman,21671,1,
United States,MD,Timonium,21093,4,
United States,MD,TODDVILLE,21672,1,
United States,MD,Towson,21204,11,
United States,MD,Towson,21252,3,
United States,MD,Towson,21286,28,
United States,MD,Towson,21386,1,
United States,MD,Tracys Landing,20779,10,
United States,MD,Trappe,21673,8,
United States,MD,Union Bridge,21791,5,
United States,MD,Upper Marlboro,20772,48,
United States,MD,Upper Marlboro,20774,28,
United States,MD,Upperco,21155,10,
United States,MD,Urbana,21704,1,
United States,MD,Valley Lee,20692,1,
United States,MD,Waldorf,20601,21,
United States,MD,Waldorf,20602,33,
United States,MD,Waldorf,20603,27,
United States,MD,Walkersville,21793,10,
United States,MD,Warwick,21912,1,
United States,MD,Washington Grove,20880,1,
United States,MD,West Friendship,21794,3,
United States,MD,West River,20778,2,
United States,MD,westminster,21157,85,
United States,MD,Westminster,21158,41,
United States,MD,Westover,21871,1,
United States,MD,Wheaton,20902,3,
United States,MD,White Hall,21161,4,
United States,MD,White Plains,20695,10,
United States,MD,Willards,21874,1,
United States,MD,Williamsport,21795,5,
United States,MD,WINDSOR MILL,21244,212,
United States,MD,Wittman,21676,1,
United States,MD,Woodbine,21797,19,
United States,MD,Woodsboro,21798,2,
United States,MD,Woodstock,21163,6,
United States,MD,Worton,21678,4,
United States,ME,Acton,04001,3,
United States,ME,Addison,04606,7,
United States,ME,Albion,04910,5,
United States,ME,Alfred,04002,8,
United States,ME,Alna,04535,3,
United States,ME,Andover,04216,2,
United States,ME,Appleton,04862,3,
United States,ME,Arundel,04046,15,
United States,ME,Ashland,04732,2,
United States,ME,Athens,04912,1,
United States,ME,Auburn,04210,31,
United States,ME,Augusta,04330,40,
United States,ME,Augusta,04332,1,
United States,ME,Augusta,04333,15,
United States,ME,Bangor,04401,32,
United States,ME,Bar Harbor,04609,9,
United States,ME,Baring Plt,04694,1,
United States,ME,Bass Harbor,04653,5,
United States,ME,Bath,04530,19,
United States,ME,Belfast,04915,18,
United States,ME,Belgrade,04917,4,
United States,ME,Belmont,04952,4,
United States,ME,Benton,04901,6,
United States,ME,Berwick,03901,3,
United States,ME,Bethel,04217,3,
United States,ME,Biddeford,04005,17,
United States,ME,Big Moose Township,04442,2,
United States,ME,Bingham,04920,7,
United States,ME,Blue Hill,04614,3,
United States,ME,Boothbay,04537,1,
United States,ME,Boothbay harbor,04538,4,
United States,ME,Bowdoin,04287,10,
United States,ME,Bowdoinham,04008,2,
United States,ME,Bradford,04410,3,
United States,ME,Bremen,04551,2,
United States,ME,Brewer,04412,6,
United States,ME,Bridgewater,04735,3,
United States,ME,Bridgton,04009,12,
United States,ME,Bristol,04539,1,
United States,ME,Brooklin,04616,1,
United States,ME,Brooksville,04617,4,
United States,ME,Brownfield,04010,1,
United States,ME,Brunswick,04011,40,
United States,ME,Buckfield,04220,1,
United States,ME,Bucksport,04416,4,
United States,ME,Buxton,04093,16,
United States,ME,Calais,04619,6,
United States,ME,Camden,04843,22,
United States,ME,Canaan,04924,1,
United States,ME,Cape Elizabeth,04107,17,
United States,ME,Cape Neddick,03902,2,
United States,ME,Caribou,04736,5,
United States,ME,Carmel,04419,3,
United States,ME,Carrabassett Valley,04947,2,
United States,ME,Casco,04015,1,
United States,ME,Castine,04421,1,
United States,ME,Caswell,04750,1,
United States,ME,Charleston,04422,1,
United States,ME,Chelsea,04330,4,
United States,ME,CHERRYFIELD,04622,1,
United States,ME,China,04358,3,
United States,ME,Clinton,04927,3,
United States,ME,Columbia Falls,04623,6,
United States,ME,Corea,04624,3,
United States,ME,corinna,04928,4,
United States,ME,CORNVILLE,04976,2,
United States,ME,Cumberland,04021,12,
United States,ME,Cumberland Center,04021,9,
United States,ME,Cumberland foreside,04110,2,
United States,ME,cutler,04626,1,
